course_id,course_title,course_description,course_link,category,rating,instructor,image,is_paid,content_info,lang_s,tracking_id,predictive_score,relevancy_score,instructional_level_simple,last_update_date
4621264,Graphic Design Theory - Psychology of Design,"Learn to see like a professional designer Master the universal laws of visual communication, like Closure, Continuity, Similarity and Simplicity Understand how viewers interpret visual information to create effective compositions at will",https://www.udemy.com/course/graphic-design-theory-psychology-of-design/,Design,4.4480953,Martin Perhiniak,https://img-c.udemycdn.com/course/100x100/4621264_c536_2.jpg,TRUE,1.5 total hours,en,5oaNGK2WStKZaeKyAjBTIw,-0.591290593,12059.93359,All Levels,6/27/2024
2472386,Graphic Design Masterclass: Design 40+ Projects in Photoshop,"Practical Photoshop techniques that can be immediately applied Graphic Design skills that are frequently needed in all manner of projects You'll create, from scratch, Facebook Ads, Instagram Posts, Youtube Thumbnails, Newsletters, CVs, Business Cards, and much more",https://www.udemy.com/course/ultimate-graphic-design-course/,Design,4.4696608,Cristian Barin,https://img-c.udemycdn.com/course/100x100/2472386_85b3_4.jpg,TRUE,16.5 total hours,en,G2hPlNrVQKqkRW7PUSYxBg,-0.651480377,11767.68848,All Levels,3/5/2025
1316728,Adobe InDesign CC - Essentials Training Course,You will be able to add InDesign to your CV You will be able to start earning money from your InDesign Skills. You will have over 5 of your own projects to add to your portfolio.,https://www.udemy.com/course/indesign-tutorial-basics-course/,Design,4.699898,Daniel Walter Scott,https://img-c.udemycdn.com/course/100x100/1316728_26f9_6.jpg,TRUE,7.5 total hours,en,ETtOx9EaQm-PLW7ukx7EbQ,-0.691776812,11696.50195,Beginner,1/22/2025
2401332,Logo Design Mastery In Adobe Illustrator,Logo Design Theory The power of color Psychology in Logo Design Learn the different logo design categories and styles,https://www.udemy.com/course/logo-design-mastery-in-adobe-illustrator/,Design,4.6596694,Lindsay Marsh,https://img-c.udemycdn.com/course/100x100/2401332_0c50_11.jpg,TRUE,6 total hours,en,MZ5bM9pcRseGrhoiO3fVrA,-0.729290903,11112.30469,All Levels,9/9/2022
1529012,Social Media Content Creation: Canva Beginner to Advanced,"Create eye-catching designs for Instagram, Facebook, Pinterest, YouTube and LinkedIn that will help you get noticed online Save time and money by designing your own (mobile-friendly) graphics using Canva and other online tools Learn advanced skills like creating moving GIFs, videos and professional eBooks",https://www.udemy.com/course/design-school-create-social-media-graphics/,Marketing,4.62681,Maggie Stara,https://img-c.udemycdn.com/course/100x100/1529012_6f0f_16.jpg,TRUE,13.5 total hours,en,XoFlRK8PSnmLIaPdv5rDqA,-0.781924248,11140.9834,All Levels,4/2/2025
6286215,Canva Design Essentials,Creating Designs in Canva Working with Free & Paid Images in Canva Design Fundamentals,https://www.udemy.com/course/canva-design-essentials/,Design,4.6855764,Daniel Walter Scott,https://img-c.udemycdn.com/course/100x100/6286215_b1bc.jpg,TRUE,7.5 total hours,en,0EWGBPWbT1SHs9t_JKGiBg,-0.884805441,11099.14746,Beginner,1/22/2025
927356,Adobe Photoshop Masterclass with Photoshop 2025 + AI Updates,"You'll be comfortable navigating Photoshop, creating new projects, designing how you imagine, and saving it for any purpose. You'll learn graphic design, photo editing & photo retouching in Photoshop You'll learn the essential Photoshop tools for editing and manipulating images.",https://www.udemy.com/course/adobe-photoshop-course/,Design,4.558182,"Phil Ebiner, Video School",https://img-c.udemycdn.com/course/100x100/927356_8108_7.jpg,TRUE,18.5 total hours,en,yrS1Se2GQDiW0ZG8nuy65A,-0.925048649,11864.44727,All Levels,11/13/2024
1984658,"Adobe CC Masterclass: Photoshop, Illustrator, XD & InDesign","You will have beginner to expert level knowledge of graphic design and Adobe CC applications that you will immediately be able to apply to your career, job, hobby, or company. You will be given a major overview of the most common graphic design programs and how you can use them to your advantage. You will be given real-world, applicable projects that you can follow along with and practice.",https://www.udemy.com/course/adobe-cc-masterclass-graphic-design-photoshop-illustrator-xd-indesign/,Design,4.614284,"Lindsay Marsh, Jeremy Deighan - 300,000+ Students",https://img-c.udemycdn.com/course/100x100/1984658_99af_2.jpg,TRUE,13 total hours,en,KwfScmsFTrewz0U1a0pm5Q,-0.948077738,11537.53711,All Levels,5/9/2020
4622782,Graphic Design Theory - Typography,"Master how to improve readability and legibility of text for print and web Learn how typography can strengthen your message, enhance the style and presence of any text Become a true artist in selecting and pairing typefaces in presentations, brochures, landing pages, covers and more",https://www.udemy.com/course/graphic-design-theory-typography/,Design,4.4926577,Martin Perhiniak,https://img-c.udemycdn.com/course/100x100/4622782_69f4_3.jpg,TRUE,2.5 total hours,en,iLDKytv0TEWQ-rtKaWRMcw,-0.988406539,11975.56055,All Levels,5/7/2022
4871064,Ultimate Graphic Design Masterclass!- Guide to Great Design!,Learn Photoshop and Illustrator from the very beginning the way a professional would use it Learn all the different kind of Selection techniques Learn how to retouch photos like a pro,https://www.udemy.com/course/ultimate-graphic-design-masterclass-guide-to-great-design/,Design,4.147031,Artisto Picasso,https://img-c.udemycdn.com/course/100x100/4871064_36d1.jpg,TRUE,19 total hours,en,8K1j3lE5TiGXg_7dfE8gdg,-1.006625533,11582.88672,All Levels,3/16/2023
3157142,Design Beginners Bootcamp – Learn Graphic Design Skills Fast,"Learn how to create icons, logos & infographics with Illustrator Learn how to create flyers, posters, postcards and more with InDesign Learn Graphic Design theory so you can design with confidence",https://www.udemy.com/course/design-beginners-bootcamp-learn-graphic-design-skills-fast/,Design,4.470393,"Peter Bone, Designtuitive",https://img-c.udemycdn.com/course/100x100/3157142_15d9.jpg,TRUE,8 total hours,en,InxXheVDREOh4BVcRXiuGQ,-1.029611468,11792.09082,Beginner,12/19/2020
396204,Graphic Design Masterclass: Learn Graphic Design in Projects,"Learn and apply graphic design principles to produce effective designs in Photoshop, Illustrator, and InDesign. Learn and apply color theory and practices to produce effective designs in Photoshop, Illustrator, and InDesign. Learn and apply effective typography to produce effective designs in Photoshop, Illustrator, and InDesign.",https://www.udemy.com/course/graphic-design/,Design,4.463559,"Chad Neuman, Ph.D.",https://img-c.udemycdn.com/course/100x100/396204_c12c_4.jpg,TRUE,4 total hours,en,if6k8J4vSqaqiQkMjxbNaA,-1.037789106,11798.75098,Beginner,5/8/2020
5575874,Graphic Design Masterclass Bootcamp from Beginner to Expert,How to design using Photoshop How to make stunning design by Illustrator How to edit Photo on Lightroom,https://www.udemy.com/course/graphic-design-masterclass-bootcamp-from-beginner-to-expert/,Design,4.466116,Sayman Creative Institute,https://img-c.udemycdn.com/course/100x100/5575874_045f_2.jpg,TRUE,16.5 total hours,en,jsB0mY5YRIWOTLujyTNjCg,-1.039336324,11786.92676,Beginner,6/23/2024
5409248,Graphic Design Best Practices to Become a Design Guru,"Learn through hands-on projects focused on specific aspects of graphic design. Master the art of designing modern covers with simplicity, cleanliness, and angular aesthetics. Transform product sheets by strategically placing words for maximum impact.",https://www.udemy.com/course/graphic-design-best-practices/,Design,4.5,Anass Cherkaoui,https://img-c.udemycdn.com/course/100x100/5409248_6944_4.jpg,TRUE,1.5 total hours,en,wfAySeAMRxGL1EHDfl0F7Q,-1.047301531,11463.55957,All Levels,4/16/2024
4623382,Graphic Design Theory - Unity & Harmony,Explore all the different ways to unify elements in your design Use invisible frames and groupings to cleverly direct the eyes of your viewer Create intriguing patterns to add consistency throughout your design,https://www.udemy.com/course/graphic-design-theory-unity-harmony/,Design,4.577228,Martin Perhiniak,https://img-c.udemycdn.com/course/100x100/4623382_6a71_3.jpg,TRUE,1.5 total hours,en,Xlz-zkXQRoSgUe-ROBATLQ,-1.05152905,11949.37012,Beginner,6/27/2024
4649130,"Fundamentals of Graphic Design, Typography & Color Theory","You will have intermediate to expert level knowledge of graphic design theory that you will immediately be able to apply to your career, job or company. You will learn all the types of visual design. You will learn about the In-house setting, Agency setting and Freelance setting.",https://www.udemy.com/course/fundamentals-of-graphic-design-u/,Design,4.0253916,Artisto Picasso,https://img-c.udemycdn.com/course/100x100/4649130_8de3.jpg,TRUE,4.5 total hours,en,CnsV-OIITTiYSOKhkDea7w,-1.051892519,11709.73242,Beginner,4/25/2022
4626872,Graphic Design Theory - Print Design,"All the essential print terminology like bleed, color separation, resolution, RIP, spot colors etc. All the most common printing methods (offset, digital, screen, 3D printing) and the differences between them Special printing techniques (foil stamp, varnish, lamination, coating, emboss)",https://www.udemy.com/course/graphic-design-theory-print-design/,Design,4.6627855,Martin Perhiniak,https://img-c.udemycdn.com/course/100x100/4626872_60b6_4.jpg,TRUE,7 total hours,en,l9HvPtpHR9aipTCyR3Z7OA,-1.054594398,11649.98828,All Levels,5/7/2022
4626688,Graphic Design Theory - Web & Digital Design,"All the essential web/digital design terminology like usability, accessibility, first fold, parallax scrolling, CTA, etc.) Structure of a website (visual elements, functional elements, information architecture, wireframe, etc.) Responsive and adaptive design (breakpoints, mobile-first design, pixel density, fluid layout, etc.)",https://www.udemy.com/course/graphic-design-theory-web-digital-design/,Design,4.426419,Martin Perhiniak,https://img-c.udemycdn.com/course/100x100/4626688_0cf2_2.jpg,TRUE,4.5 total hours,en,k1NqP6q2QM6JuqQNbogRbA,-1.087476611,11627.16504,All Levels,5/7/2022
4621382,Graphic Design Theory - Process of Design,How to approach and complete creative briefs How to prepare contracts for creative projects How to effectively conduct your research before starting to design,https://www.udemy.com/course/graphic-design-theory-process-of-design/,Design,4.4236746,Martin Perhiniak,https://img-c.udemycdn.com/course/100x100/4621382_9b65_2.jpg,TRUE,3.5 total hours,en,Ra3fFOzMSZqIQszquFidhQ,-1.120059252,11730.67871,All Levels,5/7/2022
4623148,Graphic Design Theory - Composition,"Learn everything you need to know about the framework of graphic design Master all the widely used compositional methods such as diagonals, silhouettes, tangents and more Learn to avoid the most common, easy to make mistakes that make your design look incohesive and amateurish",https://www.udemy.com/course/graphic-design-theory-composition/,Design,4.4861937,Martin Perhiniak,https://img-c.udemycdn.com/course/100x100/4623148_a742_2.jpg,TRUE,1.5 total hours,en,b6xnyAUbRouGnWCp2wLrXQ,-1.12394309,11721.91992,All Levels,5/7/2022
5865566,Adobe Express Mastery: Ultimate Graphic Design Course (2025),"Learn How To Use Adobe Express From Start To Finish Learn How To Design Stunning Business Cards, Youtube Thumbnails, Bar Menus, Wedding Cards and Other More! Explore Proven Methods For Creating The Best Designs in Adobe Express",https://www.udemy.com/course/adobe-express-course/,Design,4.623869,"DFA Course Academy, Krystian Wojtarowicz",https://img-c.udemycdn.com/course/100x100/5865566_764e_9.jpg,TRUE,6 total hours,en,HtQsJ7KGTmiS1Uk7IYhBiw,-1.126476407,11520.93457,All Levels,4/16/2025
6468285,Canva Course: Beginner to Pro Master Canva AI Graphic Design,"Navigate Canva's interface confidently, including the homepage, editor, and design tools, to efficiently manage projects and settings. Create professional designs using templates, AI tools (like image generators and MagicMorp), and the Elements library for social media, flyers, videos, and more Master advanced editing techniques such as background removal, screen recording, text customization, and image upscaling for polished, high-quality visuals.",https://www.udemy.com/course/canva-course-beginner-to-pro-master-canva-ai-graphic-design/,Design,4.8554516,Shahtaj Ahmed Bhutto,https://img-c.udemycdn.com/course/100x100/6468285_d403.jpg,TRUE,1 total hour,en,fRQca3chRzax74CIs-Ug3Q,-1.12840879,11680.72559,All Levels,3/18/2025
5432680,Graphic Design: For Complete Beginner (User-Friendly),Learn everything about Graphic Design Learn the theory Learn Line,https://www.udemy.com/course/graphic-design-fundamentals-to-professionals-masterclass/,Design,4.3237424,John Lenon,https://img-c.udemycdn.com/course/100x100/5432680_09ab_12.jpg,TRUE,7.5 total hours,en,fjH4rxk1QWusESf73lXIMg,-1.169184566,11726.4541,Beginner,7/8/2024
3730630,Adobe Illustrator Mega Course - From Beginner to Advanced,Master Adobe Illustrator How to create a Project and Navigate In Adobe Illustrator Everything About Working With Object,https://www.udemy.com/course/adobe-illustrator-mega-course/,Design,4.4618936,Alan Ayoubi,https://img-c.udemycdn.com/course/100x100/3730630_7815.jpg,TRUE,18.5 total hours,en,8AnvxJaPQDCd3Y6zvWvIhw,-1.195504308,11066.54785,All Levels,10/25/2023
4977142,"Design Principles, Typography & Color Theory in 1 MegaCourse","You will achieve the experience and knowledge to take graphic design fundamentals and apply them in your everyday life. You will be given a major overview of the most common graphic design practices and the thought process behind these principles. You will have intermediate to expert level knowledge of graphic design theory that you will immediately be able to apply to your career, job, hobby, or company.",https://www.udemy.com/course/design-principles/,Design,4.105623,Talha Bhatti,https://img-c.udemycdn.com/course/100x100/4977142_cee6.jpg,TRUE,4 total hours,en,vxKnKzzHTLuUlCvVM-_OxQ,-1.197147846,11790.2334,All Levels,3/19/2025
